325,www.hairlossregrow.com,page 1.txt, 1,2.355378
1121,www.stophairlossnow.com,page 2.txt, 2,2.290653
123,www.hairlosslibrary.com,page 3.txt, 3,2.266175
963,humanbaldness.info,page 4.txt, 4,2.229490
224,faves.com,page 5.txt, 5,2.101476
200,www.hairlosswiz.com,page 6.txt, 6,2.038023
804,stop-hair-loss.livejournal.com,page 7.txt, 7,2.013186
173,www.torontohairloss.com,page 8.txt, 8,1.941260
417,freehairtreatment.com,page 9.txt, 9,1.919068
446,makehairgrowing.com,page 10.txt, 10,1.887739
341,stophairlossnow.org,page 11.txt, 11,1.874745
377,hairloss5.com,page 12.txt, 12,1.851851
258,hairlosscuresnow.com,page 13.txt, 13,1.840919
428,causeshairloss.org,page 14.txt, 14,1.821430
26,www.hairstyletransplant.com,page 16.txt, 16,1.773197
367,hairlosstreatmentguide.net,page 17.txt, 17,1.766533
1764,www.yourseotools.com,page 18.txt, 18,1.759932
115,www.hair-loss-alopecia.com,page 19.txt, 19,1.759109
1321,articles.directorym.com,page 20.txt, 20,1.748230
460,hairloss5.com,page 21.txt, 21,1.746975
153,www.stylehive.com,page 22.txt, 22,1.710136
419,www.ehow.co.uk,page 23.txt, 23,1.705277
539,www.livestrong.com,page 24.txt, 24,1.693629
364,www.keepmyhair.ca,page 25.txt, 25,1.689184
444,www.ehow.com,page 26.txt, 26,1.679039
659,www.livestrong.com,page 27.txt, 27,1.678318
708,www.livestrong.com,page 28.txt, 28,1.676463
492,www.hairlossregrow.com,page 29.txt, 29,1.673897
480,hairloss5.com,page 30.txt, 30,1.664275
453,www.curehairlossreviews.com,page 31.txt, 31,1.664115
552,www.stophairlossnow.co.uk,page 32.txt, 32,1.654061
603,www.livestrong.com,page 33.txt, 33,1.650660
590,www.livestrong.com,page 34.txt, 34,1.650440
489,www.hairlossexpert.co.uk,page 35.txt, 35,1.649946
611,www.ehow.com,page 36.txt, 36,1.630965
476,alberta.inetgiant.ca,page 37.txt, 37,1.630557
1545,www.livestrong.com,page 38.txt, 38,1.629226
828,www.ehow.com,page 39.txt, 39,1.626739
577,www.livestrong.com,page 40.txt, 40,1.625555
1212,hairrestorationproducts.biz,page 41.txt, 41,1.615504
548,www.stophairlossnow.co.uk,page 42.txt, 42,1.612958
406,thesaurus.com,page 43.txt, 43,1.612353
1089,articles.directorym.com,page 44.txt, 44,1.606738
952,www.livestrong.com,page 45.txt, 45,1.604964
115,www.stophairlossnow.co.uk,page 46.txt, 46,1.597728
469,www.hairlossexpert.co.uk,page 47.txt, 47,1.583538
593,hairloss5.com,page 48.txt, 48,1.583134
787,the-hair-restoration.com,page 49.txt, 49,1.579144
593,hairloss5.com,page 50.txt, 50,1.574271
634,www.ehow.com,page 51.txt, 51,1.573141
685,www.livestrong.com,page 52.txt, 52,1.572246
538,makehairgrowing.com,page 53.txt, 53,1.567212
94,www.stophairlossnow.co.uk,page 54.txt, 54,1.562092
305,www.stophairlossnow.co.uk,page 55.txt, 55,1.561225
542,www.stophairlossnow.co.uk,page 56.txt, 56,1.558355
787,www.livestrong.com,page 57.txt, 57,1.556702
343,www.better-your-health.com,page 58.txt, 58,1.551916
180,hairlosscause.net,page 59.txt, 59,1.549229
480,makehairgrowing.com,page 60.txt, 60,1.546750
401,www.hair-replacement-and-wigs.com,page 61.txt, 61,1.546383
315,hairlossstopinfo.com,page 62.txt, 62,1.545756
291,www.hair-style-salon.org,page 63.txt, 63,1.543363
182,www.androgeneticalopecia.com,page 64.txt, 64,1.537332
362,hairloss.dflix.net,page 65.txt, 65,1.534984
361,www.stopnowhairloss.com,page 66.txt, 66,1.534634
978,naturalhairregrowth.biz,page 67.txt, 67,1.531276
795,www.livestrong.com,page 68.txt, 68,1.519356
147,www.stophairlossnow.co.uk,page 69.txt, 69,1.514271
402,31337videos.com,page 70.txt, 70,1.512359
297,108hairtoday.com,page 72.txt, 72,1.506220
1645,articles.directorym.com,page 73.txt, 73,1.499055
437,makehairgrowing.com,page 74.txt, 74,1.496952
308,www.hairsite.com,page 75.txt, 75,1.492561
309,www.hairsite.com,page 76.txt, 76,1.492561
305,www.hairsite.com,page 77.txt, 77,1.492561
472,www.ehow.com,page 78.txt, 78,1.490944
440,makehairgrowing.com,page 79.txt, 79,1.490884
444,freehairtreatment.com,page 80.txt, 80,1.485495
388,www.visitandcare.com,page 81.txt, 81,1.485400
580,menshairloss.info,page 82.txt, 82,1.482522
369,www.ehow.com,page 83.txt, 83,1.481500
338,www.keepmyhair.ca,page 84.txt, 84,1.478899
725,health.ezinemark.com,page 85.txt, 85,1.476538
278,hairlosscuresnow.com,page 86.txt, 86,1.472975
443,hairloss5.com,page 87.txt, 87,1.472705
421,www.haircareresources.com,page 88.txt, 88,1.470694
725,www.stophairlossnow.co.uk,page 89.txt, 89,1.467109
863,www.wellsphere.com,page 90.txt, 90,1.460791
865,www.wellsphere.com,page 91.txt, 91,1.460791
393,www.stophairlossnow.co.uk,page 92.txt, 92,1.457417
663,www.stophairlossnow.co.uk,page 93.txt, 93,1.455038
619,menshairloss.info,page 94.txt, 94,1.454617
596,menshairloss.info,page 95.txt, 95,1.453062
834,cutehaircuts.info,page 96.txt, 96,1.451962
640,www.ehow.com,page 97.txt, 97,1.451542
493,the-hair-restoration.com,page 98.txt, 98,1.450522
326,www.keratinhairstraightening.org,page 99.txt, 99,1.450522
647,www.ehow.com,page100.txt,100,1.445659
